title,artist,spotify_id,lyrics,bpm,energy,danceability,loudness,valence
"Dope (feat. Son Simba, YANGHONGWON)",Donutman,7yjPd6j3nXsVm7Rp6xx3Gd,"난 매일마다 구워내지 motherfuckin' dope
내 목소리가 재료지, beat에다 섞어둬
병신 상품화된 rapper들 다 fuck 'em up
난 작업하기 전에 말하지 않아 돈 먼저
Respect이 먼저, hip-hop의 원리, that's basic shit
다 알아들었지만 지키는 이는 몇 없지
Hall of fame road to the riches hall of fame
-에 들어가기 위해 밟는 첫번째 단계
다 첫 술에 배부르려고만 하지, ay
서로 등쳐 먹는 게 습관이 됐기에
아무도 믿지 못해, 그래서 견제하지
마치 그 모습이 Afghanistan과 Pakistan을
보는 듯해, 그렇지만 I ain't with that
긍정적인 mind로 살아, always keep that
1 hunnit percent 잃지 않아 절대
내 물건은 순도 100%, 안 들어있지 허세, ay

내 느낌은 fuckin' dope, 현기증 나, 마치 holy ghost
Bitch rapper들의 귓바퀴엔 악마들이 꼬릴쳐
난 진짜 멋을 내려입고 너넨 Hollister
아니면 Abercrombie motherfucker 강남 거지 꼴
모든 걸 쏟아낸 듯 해도 여기 더 있어
내 verse에 매번 목숨을 정확하게 섞지, whut
모두에게 천국을 보여
너네끼리만 물고 빠는 cartel들은 들어, yo party's over
감각을 잃은 너희에게 삶을 줄 Sullivan 같은 존재
이곳에서 도망쳐
Rolex 자랑들만 하는 양아치들은 fuck that
판을 키우겠다던 진짜 dealer들은 어딨어?
이 판의 절반을 먹은 돼지들의 거짓말
그 절반을 밝힐 blue magic flow가 여깄어
1 hunnit percent 변하지 않아 절대
내 물건이 정신을 맑게 만들어줬지

내꺼야 다
너희 몇 년 전 내 말은 ""개 뻥야 다""라 말했지만
니 rapper 친구 내 flow 베껴 가
나의 해는 내 방 안에 있지, friends 해 떴다 말하지마
내 rap 쳐박지 니네들 헤드폰에다
Level up 한단계 더, 나 구름 위 눕게 돼
내 부모님 steak 내 집안에서 굽게 돼
Album 내고 1월 1일 club의 두개 table
애들 앉혀놓고 smoke and drink, ay, look at there
Yeah, 금발이 튄 뻗은 다리 skinny, yeah
가슴팍에 'G', 쟤네도 우릴 가르키지
내 눈빛까지 느껴버림 안돼 가늠질이
셀피 원한다면 다른데 알아봐둬 미리
'Cause it is fuckin' dope man, 없어도 돼 chain
좆까 fake motherfuckers, 빼입어도 못해 대입
Fame이 뭔데, rapper 새끼들 왜 이리 못해
Get it away, 니 내리는 거 내겐 내일이면 돼, yeah",88.115,0.634,0.874,-6.672,0.136
hurt (feat. punchnello),Donutman,1mtWYUcdHan2qswSYjeAzx,"This for my real niggas, take the beat and kill niggas
Go and pop the steel niggas(Pow), shit can get for real nigga
I ain't never lie to you niggas bout what I wrote(nope)
And if I do, man I ask the Lord don’t take me for a jokе(please don't take mе for a joke)
Before I go, man this game came with a lot of chances
And with that money chicks gone start giving you lots of glances
Like “Trxgga where you get yo Benz?”, bitch this off advancements
I’m playing with the dreams like a nigga Steve Francis
I’m only 18 and I’m runnin’ round frantic
Like will I sink or float? A nigga feeling Titanic
I’m cut from a different stone, Rosetta can't understand this(uh)
I’m calling on God and I just pray the Man’ll answer, like",90.379,0.392,0.534,-7.636,0.163
Lemonade,Donutman,3XtCtA3xWO9oasWGLp62qw,"난 매일마다 짜내지 lemonade
내 머리속에서 나와 내 밑에
깔리는 조명이 날 빛나게
만들어 너희들은 아마 테이블옆에
앉아있겠지 나는 공급책
Muhfuckin' plug imma link you up
너희 homeless 같은
머저리들에게 난
만들어줄거야 새주소
이리와서 나를 따라와봐
아직 네게 보여줄게 많아
많은 rapper들께서 말하듯이
여기에는 정치인들이 너무 나도 많아
그 사이에서 내 힘으로 살아
남을라면 가지고 있어야돼 무기
나는 one mic one pen 혀 하나
형들 똥꼬는 빨지않아 굳이
Aye 그래도 어느정도는 이뤄냈지
기억나네 영라와 puff puff pass it
냈을때만 해도 got nuthin'
이제 뭐 rap하면서 먹고 살지
하지만 앞으로 keep it goin'
우린 무단횡단하지
Fuck the police
신경쓰지 않아 남의 눈치
우린 하고 싶은 일하면서 벌지

고등학생때 부터 했던 rap이
Yeah yeah
만들어줬지 나의 fuckin' pay day
어떻게 될지 고민은 내일해
지금 난 그냥 마시고 있지
Lemonade
너무 달콤해서 전부다 잊게 만들어
현실에서 오는 negative
지금 내 노랠 듣고 있는 청자들도
느꼈으면 하지 이느낌
나눠주고 싶어 이거는 homemade
돈 많이 받지 않아 no tax
면세점의 담배처럼 전부다
나눠가지고
모여서 다 relax
넘 많이 세우지마 핏대
세상 누구나 다 하지 mistake
넘어진 다음에 어떻게 일어나서
극복했는지가 문제
너무 걱정하지마 my friend
모두다 잘 될거야 all is well
무슨 일들이 있던간에 이 말
잘 새겨놔 마음속에
우리한테는 가끔씩 필요하지
세상속의 해독제
찾기가 힘들지만 내게 주어진 것들로
I make it my self",143.998,0.744,0.789,-7.245,0.783
New Beginning,Donutman,6kFYg1oFSuJyoTZZqqpp6j,"New beginning new beginning
처음부터 다시 마치 고삐리 shit
땅바닥에서 별 that's what i be
나혼자서 보여주지 clarity shit
Mad city mad city seoul where i be
카메라 뒤에서 나는 캠핑하지
너희들은 외면해 시간이 지나면
알게될꺼야 내가 모아둔 이 돈
어디에다 쓰이는지 봐 masterpiece
만들어서 너희앞에 돌아가는 식
팔아가는 식 다시 돈을 걸고서
돌려드려 수혜자는 우리 어머니
너넨 모르지만 꽤나 돈을 벌었지
몰 들어가서 나는 shopping spree
여자친구 하고는 소고기 썰었지
입벌리고 나서 나는 마셔 sushi
절대 거지같은길로 돌아가지 않아
몰락하지 않아 채웠잖아 나의 가방
Hater 들은 전부 너무 가진게 없잖아
그래서 말이 많아
무시하고 나는 방아
쇠를 당기지 나의 탄환
통장과 너희들 머리위에
찍히지 commas
너무 쉽게 입을 열고 입을 닫아
내가 할말은 하나
다 처음으로 돌아가라

넌 기억하게 될거야 clarity team
이 게임에서 우리들은 멘디니지
저 맨 뒤에 있던 놈들이 갑자기
튀어올라선 서울시에 색 입히지
쳐다보던 사람들은 can't forget it
역사의 한 장면이 되겠지
그 다음엔 아마도 우린 on the tv
전파를 타고 전세계에 퍼지겠지
우리들은 묻힐거야 fan 더미위
그 위에서 screamin'
Like money ain't a thing
푼돈 뜯어먹는 놈들에게 전해
Get the fuck off
여긴 우리 땅이지 bitch
그날이 올때까지
Just calm down peace
써내려가지 새로운 역사 한 페이지
하나도 안 빼먹었어 comma까지
내 허물들까지도 전부 적어놨지
나는 기억해 내 출발은 mic하나
이제는 많은 fan들이 보고있어
My life
내가 하는 말 무대에서 입는 옷
전부다 입방아에 오르내리지만
방아쇠를 당기지 나의 탄환
통장과 너희들
머리위에 찍히지 commas
너무 쉽게 입을 열고 입을 닫아
내가 할말은 하나
난 처음으로 돌아간다",140.038,0.741,0.469,-6.445,0.0704
Never Change,Donutman,6kcFnhi1WYA38MTDTqHixM,"많은 사람들이 말해
돈 벌어야지 man
너도 어서 타
위로 올라가는 race
경쟁 경쟁 위해 하는 rap
이제 음악보다는 인기가 더 중요해
Cocaine 처럼 잊지 못해
달콤한 열매 나도 맛을 봤네
하룻밤 여자들이 내게 말해
Hey bae can you
Follow me on instagram
다른 rapper들은
나한테 빨아먹었어
내가 TV에 나올 땐 respect 하는 척
하더니 이제는 전활 안 받어
회사 계약했대
Lil' homie good luck
난 여기 올라왔지 홀로
너희 같은 새끼들 너무 많이 봤어
내가 쇼미더머니
다시 나간다고 하면
연락오지 피디보다 먼저
Bitch ass muhfucka why u rap
그냥 비데 회사에 취직해
When i drop shit 너는 가사 장에
내 이름을 적고 그걸로 clean my ass
나는 한번 적은 이름 안 빼
콰이엇 형 화나 형 still my favorite
P-type 쇼미에서 망신당했어도
헤비베이스 여전히 나의 playlist

좋은 재능을 가진 어린 놈
나는 여전해
정신 있어도 안 쓰지 컨셔스 랩
너무 뻔해 하는 말이 똑같애
정치인 같애 우리를 조절해
Who's the real who's the real
누가 진짜고 가짜인진 관심 없네
I'm the muhfuckin' only one
비교대상 없지
내 flow가 여기 필요해
수돗물 공급해
순도 백퍼센트 전부 튀는 rap
하려고 할 때 난 뱉지 결정체
24k i'm never never gonna change
처음부터 끝까지 난 똑같애
마치 이 노래 2 절의 flow 같애
Uh 이제 약간 지루해
질것 같으니까
Imma switch it mane
다시 땅바닥에서부터
올라가지 내겐 아무것도
남은 거 없어도 i can flow
Better than anybody
내 경쟁자는 없어
누군 내가 쇼미더머니 나오고 나서
변했다고 말하네 but
내 마음가짐 아무것도 안 변해
2절의 첫 flow
다시 bring it back",116.013,0.534,0.817,-11.808,0.47
Ali (feat. Keem Hyo-Eun),Donutman,5FvDfe9eeC9R8pEGCXqpJH,"When i'm on the beat
막을사람 ain't nobody
전부 다 앞에 쓰러져
난 무하마드 알리
Cassius clay
날려 원 투 잽
Ain't no 펀치라인 shit
이건 pure rap shit
불순물 한점 없는 1 hunnid percent
누군말해 평범해 색깔없어 mix that
잘나가는 rapper들의
속사포하는 style
공연에선 뛰어다니면서 외쳐봐 skrr
너도 될수있어 muhthafuckin' star
That's you wanna be
여태 고집부려서 대체 얼마나 벌었니
Money money 돈이 굴러가게 하지
Run this shit
이해못한다고 생각해
좆같은 industry
전부 빨래통에 넣고 laundry
썩은 정신상태는 clarity가
다시 brain washin'
닥터드레 detoxin'
Remixin' these bithces
전부 쓰러뜨리지 like 무하마드 알리

내 방 하늘의 별
고이 가져와 서울로
내 맘 같이 한강을 가로지르는 선로
이 끝은 얼로
날 데려갈진 몰라도
보라고 최고라고
Go 라고 난 자신있게
말할 수 있어 여전히
과거는 저 멀리
잠시 젖었지 철 없이
여럿이 but fuck it
이젠 내 놀이턴 그 동네가 아냐
뻗어나가 더 뻗어나가
내 한방에 너네는 뻗어 나가
얻어맞아 너거 봤냐
나 나 난 쉰 적이 없으니
계속 올라가지 몇 배로
새 보금자린 18층
출발이 시팔 높네요
이건 어때요
사실 니들이 뭐라건
나는 좆도 신경 안써
사실 니들이 뭐라고
감상해 영화로 닥치고
다시 제자리로 맘을 다지고
따지고 보면 내가 하려던 말은
이게 아닌 누구도 못 막지
보여줘 내 방식 쓰러뜨려
Like 무하마드 알리",88.014,0.766,0.699,-5.802,0.311
One Hunnit,Dbo,3EVuHxRd8syOYUcPe0WQIk,"몸무게는 바뀌었지만 keep it 100
고딩 수학 점순 아냐 keep it 100
내 energy의 level 항상 keep it 100
나중에 벌 mills 알아 keep it 100
같이 갈 사람들만 가 잠깐
앨범 없는 애들이 뭘 까 잠깐
나는 용돈 줘 너는 타 잠깐
승잔 승잘 보고 올라가 잠깐
Loser는 자신 없으니까 까
그런 애들 다수가 부자
올해에 쟨 쇼미 나온다
Clones 뻔한 pattern 바꾸자
내 동년배들 대부분 멸망
윗사람들 말 꺼내지 마
문화모기 어린 애들아
다른 장르해 왜 힙합 하냐

내 처음 single처럼 keep it 100
마치 Del Monte, bitch, I keep it 100
너네 따라쟁이, 미국 래퍼 옷걸이
내가 따라할 건 오직 미국 래퍼 돈벌이
우린 우리끼리 놀아, 너넨 걍 쩌리
그냥 신주닭발 가서 뜯어 닭도리
나는 top 위에 올라, getting high like --
Pockets fat, 내겐 있지 다른 Swings 한 명이
어딜 가도 니넨 물을 흐리고 난 흘려
Yeah, I'm drippin' water, 물을 빼 미아리처럼
Black Nut and Swings, 너네 얼굴빛 歌舞伎
We gettin' chips 마치 Calbee, ayy
Your bitches not bad and boujee
걔넨 fat and stupid
그냥 쇼미만 나오면 대주는 groupie
먹고 싶지 않어 걔넬 굳이
맨날 해 난 IU 번호를 캐낼 궁리만 I'll levitate
I never hesitate
예쁜 계집애들 새 지폐다발 또 lambo는 candy paint
떳떳하게 내 것을 해서 I'm a get that
계속 꼴리는 대로 쓰지만 나는 아냐 길태
컨셉과 현실을 쟤넨 구분 못 해
But bitch I don't care, yeah

Yeah 빛이 나는 모습 내가 볼 땐
너는 그저 내가 흘린 정액
길을 잃었어 돈과 명예
그 중에 무엇을 one hunnit
I gotta eat so wait microwave
Think she's figure and I'm gonna figure out
끊임없이 변해 내가 찾는 건 아니야
그들을 다 용서해야 했어
그녀는 ink ink ink
아무것도 없어 난 도전을 하고 있어 동 떠
그저 그런 애들을 끌어내려
내가 그리는 건 미래니까
조심하는 게 좋아 너의 female artist
난 그냥 원해 앞으로 뒤로
I give her electro
이 녀석들은 날 받들어
시간이 가고 난 밖으로
그녀의 태도는 아 뜨거",105.058,0.915,0.85,-1.575,0.218
I Know What I'm Doing,Dbo,5KGE9mqIl2rviurYiGqdNd,"Bo
Yeah, 넌 날 몰라
난 내 flow 골라
다 원해 나와 콜라-보 (Oh)
Yeah, you just fall out
넌 음악을 몰라
잘하는 랩 속사-포?
What? There's level to it, hoe
곡이 좋아 보여도 복사본
영혼이 없어 얘넨 또 싸 똥
넌 꽃중엔 조팝꽃
고속도로가 뻥 뚫렸고 난 똑바로
난 앞 뒤 같아 토마토
난 오작교 넌 오작동
꼬칼콘 니 노잣돈
코카콜라 맛있다
맛있으면 내 바나나
봐 나 나는 기차

Yeah, 지갑 잘 안 닫혀
수지 타산 내 약점
But 벌이 사시 사철
내 옆에 있음 살 쪄
누가 인생이 썅년이래
그럼 난 걔 전 남편
빡쳐서 바로 찼어
다시 안 봐 평생 안녕
오늘 본 강남 여자들 왜 다 존나 이뻐?
같이 놀아요, 나 고양시에 혼자 있어
Yeah, 밀물 밀려오네
I'm going in 안타면 손해
좆되게 till eight in the morning
지금 삶 반지하서 그려봤던 거지
같이 빡쳤던 친구들 다 얼굴 쫙 폈어
야, 술 더 시켜 도수 좀 높은 거
비싸고 양 적은거, hehe, 맛있어",109.996,0.588,0.804,-19.531,0.217
POP IT UP,Dbo,3D5i8oH4cCr0qktOZz5MG5,"연기가 가득찬 방에서
불을 붙혀 내 lighter
여긴 바로 내 놀이터
여자들 천국 못 말려
막걸리 배부르게
얘네들 막무가내
침대 위 막노동 해
유혹이 너무 많네
그네 안 흔들리네
침대가 계속해서 흔들려
내 피를 빨아 뱀파이어
이 여자들 정신 팔려
I'm yo father Darth Vader
Baby, just fuck it, let's go
Baby, just smoke it, let's go
Baby, just suck it, let's go
Baby, just fucking let's go, woah
우리는 안 좋은건 안해
이제 우리를 원해
말해, 너네 뭘 원해?
찰칵, huh, bang, bang
우린 이거 계속 해야돼 turn up
얘네들은 계속 아가리 털어
목 마른 애들이 계속 날 꼬셔
난 시간 없으니까 저리 꺼져

어쨋든 우리는 계속돼 turn up
또 쟤네들 아가리 계속해 털어
니 기분 상했다면 I was just stunnin’
실수한게 있다면 I was learning
범인은 쟤네 I'm innocent
난 5퍼 쟤네 다 ten percent
나머지 팔십오 애석해 하기엔 바뻐
뭐 알아서 해석해 God
Kith on kith on kith
또 키뜨 위에 키뜨 and kin 늘 끼리
힘 loyalty 위엄 big blessing과 지혜 인내 코끼리
We litty 가는길 빠삭한 지리
자극만 섞인거 말고 난 지리
They ain't talking shit, they just Siris
They capping we five-nine fifties
This is my new era, 다 눈 내려 자 who better
늘 두배로 나의 힘 불릴때 쟤네 레벨 다 그대로
그때로 나는 안돌아가지 절대
태도 양자리 삼월 말 내 birthday
다 지네들 챙기고 남은거 덜때
나는 모두 나눠 사이 좋게

I been stuck in the dark, so throw no shade
Step to the light, lookin' for a new way
Let my pride go 'cause that shit betrays
When you know better, no, you can't go both ways
아침에 눈뜨면 기도해
케이션 해 도끼 해 디보 해
기본도 안하고 왜 기분 내
난 말을 아끼고 돈 쓸래
Uh, pop it up
If you ain't paying, I ain't popping out
떨어 트리면 터뜨려
언제 터뜨렷냐는듯 첨으로
범고래 더 큰물에
방법이랑 재료는 충분해
안걸려 다 보이는 그물에
Can't do that, hm-mhm",128.038,0.715,0.876,-5.97,0.641
Horse,Dbo,32ERc154apRqv3oe3n026R,"Love keep me going (Ye-eah)
Look at you darling (Ye-eah)
긴장해 하루 종일
운전대를 붙잡아 ([?])
밤샌듯이 졸린 눈 기분 전환
입냄새가 고독해 (Eh)
Happy Valentine (Eedeh)

Get that matter fact
I get paid (Argh)
Keep that I prepare
I'm just saying (Argh)
I get respect
What does that mean (Eeh)
Understand me? (Ooh)
I want to stack it (Uh)
목걸이가 얼어도 (Pa-pa)
내 목은 안 얼어, yeah (Rrr)
시원한 바람이
코를 타고 흘러 (Phrrr)
So cool
My thing in your area (Area)
각설탕처럼 먹여 (Ooh-ooh)
Wanna have a party with me?
We need some refresh
눈이 번쩍하고 떠질꺼처럼 상쾌해 ([?])
지나가는 사람들 날 쳐다보지
난 크게 생각해 그런가보지
자꾸 보채지마 난 시간이 더 필요해
불난집에 부채질 너무 강력해",92.162,0.715,0.705,-6.592,0.784
